id,id_str,name,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,status/text,has_extended_profile,default_profile,default_profile_image
2434727756,2434727756,oh,notallbots,,tired of fighting the completely necessary fight against mass overgeneralization // by @thricedotted,http://t.co/awgLePiXzd,213,0,23,Wed Apr 09 02:08:16 +0000 2014,0,False,5685,en,yes all cops are worthless,False,True,False,1
2434638296,2434638296,I Love Brands!,BrandLover7,,"Just a normal teen/future marketer who LOVES #brands! Check out my stream to see me shout out the coolest, most #innovative brands on Twitter and around the web",,882,231,11,Wed Apr 09 00:44:02 +0000 2014,3,False,2826,en,I love @SUBWAY because they're are no words to describe the joy I feel when my son is beaming from ear to ear when'… https://t.co/S9YY9U8BXx,False,True,False,1
2432961043,2432961043,JargonTron,JargonTron,Sports Hell,Jargon!,http://t.co/HZtzbT9xBy,34,22,9,Tue Apr 08 03:11:45 +0000 2014,0,False,19078,en,"@DoHimJobSports Good news, you've been approved! Please retry any additions prior to this message again.",False,True,False,1
2432658721,2432658721,Wrestler Quotes,WiseWrestlers,The Internet,Falsely attributes inspirational quotes. Tweets every 6 hours:  A bot by @gormanate,https://t.co/1hoAZOFS8k,62,1,9,Mon Apr 07 22:14:46 +0000 2014,1,False,1760,en,https://t.co/CYUoJ8gDVz,False,True,False,1
2429577848,2429577848,WADBOT,wadinfo_txt,E1M1,I am a bot. @vectorpoem created me to post random places from the worlds of Doom every day.,http://t.co/Ubu8OfnSzr,627,10,26,Sat Apr 05 23:33:55 +0000 2014,6,False,1634,en,"BPC.WAD, map01: https://t.co/tKYEIkOZ3m",False,False,False,1
2428936177,2428936177,MetaphorIsMyBusiness,MetaphorMagnet,"UCD, Dublin, Ireland","A Metaphor Machine casts a baleful eye on a dull world. Check out my bro-bots for more metaphors: @MetaphorMirror,  @BotOnBotAction & @BestOfBotWorlds #botALLY",http://t.co/a6DcJyQpLk,669,7,162,Sat Apr 05 13:42:18 +0000 2014,9396,False,21522,en,"""Listen, it is better to be a millionaire living in a homely mansion than a warlord living in a beautiful palace.""
 #ThingsTrumpNeverSaid",False,False,False,1
2427853874,2427853874,Sailor Clones,sailorclones,At sea,A bot by @ckolderup #botALLY,,107,1,17,Fri Apr 04 21:12:13 +0000 2014,0,False,16414,en,"them at morning, furnace operators take warning. them at night, furnace operators' delight",False,False,False,1
2426095681,2426095681,Bots r cool,botsrcool,,All the reasons bots like me are so cool. A bot by @lalanl #botALLY,,347,4,53,Thu Apr 03 19:28:16 +0000 2014,39,False,42526,en,This bot is cool because you get to pick what time your classes are and then still not go,False,True,False,1
2425960776,2425960776,My Uncle,uncle_nintendo,Nintendo,#botALLY. by @ckolderup.,,36,1,10,Thu Apr 03 17:41:00 +0000 2014,0,False,1025,en,My uncle works at Nintendo and he told me Dolph Ziggler is injured.,False,True,False,1
2423944147,2423944147,Miraculous Pictures,MiraculousPics,,Enlighten your brain with miracles of pics that will astound. A bot by @tinysubversions,https://t.co/AnWK33b4kA,1026,1,74,Wed Apr 02 14:58:21 +0000 2014,0,False,3456,en,"Parga, Greece https://t.co/VxXsim5fpj",False,True,False,1
2419923152,2419923152,All the Nothings,allemptysets,,Tweeting every element of every empty set from now until eternity,,37,0,8,Mon Mar 31 03:36:27 +0000 2014,0,False,0,en,,False,True,False,1
2415155167,2415155167,Idea Bot,ideabot,nyc,Everyone has an idea for a twitter bot. (via @stefanhayden),http://t.co/wUIleZYtNe,90,1,20,Fri Mar 28 01:31:10 +0000 2014,4,False,6703,en,RT @stawbewwi_books: Since I didn't expect it and make a bot with tons of followers and never mention me because I'm dumb and unimportant.,False,True,False,1
2414970410,2414970410,Boat Names,BoatNameBot,,"I'm a bot just trying to make my way. I post uncommon boat names from http://t.co/Q5PRR8ikJ4. A @leonardr production, 3x/day",,130,0,0,Thu Mar 27 22:30:35 +0000 2014,0,False,3190,en,Mary Christmas,False,True,False,1
2409784321,2409784321,So Many Game Jams,ManyJams,Everywhere,There are a lot of game jams. So here. Have a new one every three hours. A bot by @tinysubversions,,145,1,19,Tue Mar 25 00:36:22 +0000 2014,0,False,6758,en,Game Jam for Ter Stegen #TerStegenJam,False,True,False,1
2400443496,2400443496,Nailbiter Bot,NailbiterBot,The Internet,Tweeting when a men's or women's NCAA #MarchMadness basketball game is close with under 3:00 left. Built by WNYC's @datanews team.,https://t.co/AltV07o7yc,1211,1,35,Thu Mar 20 21:01:51 +0000 2014,0,False,160,en,M: North Carolina (1) v. Villanova (2) is 64-69 with 2:44 left. Watch on @TBSNetwork. #MarchMadness https://t.co/WpPBV9f2uH,False,True,False,1
2398623474,2398623474,Speed (1994),Speed_1994,"LA, FIRST TIME!",with love by @ems,http://t.co/rLAYPixhVG,403,6,16,Thu Mar 20 00:34:23 +0000 2014,1,False,12395,en,"Jack, stop it! Jack come on!",False,False,False,1
2391332989,2391332989,Netflix SoundFX,NetflixSoundFX,Run by @stokedbro,[♪],,2623,5,52,Sat Mar 15 16:50:52 +0000 2014,409,False,3952,en,( bells and whistles blaring ),False,False,False,1
2390014363,2390014363,What Year Is It,itsthisyear,The Present,All the things we should have or do or know by now. (bot by @RobertVinluan.  #botAlly) BEST OF 2014: http://t.co/uEnYFb68eV,,252,2,38,Fri Mar 14 23:08:49 +0000 2014,70,False,15823,en,RT @_Tenacious_B: It's 2016 and we still don't have any answers https://t.co/79X3ZLCOsg,False,False,False,1
2389455080,2389455080,ButtFeed,ButtlawMcButt,,ButtFeed,,18,3,8,Fri Mar 14 16:46:14 +0000 2014,1,False,1456,en,People say they are suffering “severe rashes” from using Old Spice debuttant,False,True,False,1
2388066398,2388066398,badjokebot,badjokebot,,Q: What do you call a cross between badjokebot and father? A: dadjokebot // by @thricedotted // answer blocking userscript in link!,https://t.co/TQmCQfw2tC,342,0,42,Thu Mar 13 23:32:46 +0000 2014,0,False,22070,en,"Q: What do you call a cross between piss and aim?
A: purpiss",False,True,False,1
2383588777,2383588777,memcached magic,memcached_magic,,Because memcached is magic. I'm a bot that updates every 3 hours. By @tinysubversions.,,35,1,9,Tue Mar 11 11:33:50 +0000 2014,0,False,4402,en,what the chuff is memcached tap,False,True,False,1
2381103631,2381103631,I am the X of Y,X_of_Y,your weltanschauung,"I am the Sigmund Freud of cleansing tissues, the Friedrich Nietzsche of somersaulting, the Spider Man of killin'",,110,1,13,Sun Mar 09 22:12:58 +0000 2014,2,False,6511,en,I am the Robin Williams of curving benches.,False,False,False,1
2380643641,2380643641,Link Relations,LinkRelations,,"Follow me for information on the hottest new IANA-registered link relations. A @leonardr bot, updated 1x/day.",http://t.co/3doEeoWckI,52,1,10,Sun Mar 09 15:37:39 +0000 2014,0,False,80,en,"""restconf"" (https://t.co/CfXliI0WvZ) Identifies the root of RESTCONF…",False,True,False,1
2367592460,2367592460,Cantor Logical,CantorLogical,Germany,"German words only look uncountably long. Defining German words by parts, automatically. Data from http://t.co/dq9aw8fdCR | Created by @hazzen",,2,1,1,Sat Mar 01 20:36:44 +0000 2014,0,False,1360,en,"Auf Wiedersehen! I no longer wish to maintain a server, and this is myonly project that requires one. Tsch\u00fcss!",False,True,False,1
2367499014,2367499014,Denver Pets,CutePetsDenver,"Denver, Colorado","We are adorable & adoptable Denver Pets! If you can provide a loving home, call the Denver Animal Shelter (720) 913-1311 & mention my animal ID for more info.",http://t.co/iYSFvgGNt5,1640,26,20,Sat Mar 01 19:17:58 +0000 2014,14,False,19151,en,I'm Smooch. I am a spayed female black chihuahua sh/mix. https://t.co/gH6ZMY7Wfa https://t.co/Z9iEweTdMF,False,False,False,1
2366009953,2366009953,Best of Darius' Bots,dariusbots,"Botston, Kazemistan",@tinysubversions made me: I am a bot that retweets any bots by him when a tweet reaches a certain fav/RT threshold.,https://t.co/d3IzI1yBRi,447,1,50,Fri Feb 28 18:55:40 +0000 2014,0,False,21892,en,RT @MakingInvisible: Making the unfashionable fashionable. https://t.co/Q4snmYZrET,False,True,False,1
2365773044,2365773044,Euphemism Bot,EuphemismBot,,There is no need for that kind of language.,,131,2,27,Fri Feb 28 15:34:08 +0000 2014,0,False,4499,en,"I walked in on them ""furnishing the flatboat,"" if you can believe it.",False,True,False,1
2363777570,2363777570,JustDiedBot,JustDiedBot,,"Bot that scrapes Wikipedia and immediately tweets RIP messages when there is a celebrity death. Member of The Bot Collective, a project by @kildall",http://t.co/GIUIUxA6Rl,3621,250,33,Thu Feb 27 07:09:03 +0000 2014,0,False,5479,en,"RIP Stavro Jabra, 70, Lebanese cartoonist.",False,True,False,1
2360259523,2360259523,Egress Methods,egressmethods,,"The answer is easy if you
take it algorithmically. There must be... an arbitrary number of ways to leave your lover.",http://t.co/DvFcRN3FL2,176,0,20,Tue Feb 25 00:55:21 +0000 2014,0,False,8885,en,"Plunk on a brent, Kent",False,True,False,1
2359455914,2359455914,Arkham Singles,ArkhamSingles,"Arkham, Massachusetts","Because even in a sunken, dead city things can be lonely. By @polm23",,43,1,13,Mon Feb 24 12:51:17 +0000 2014,4,False,26955,ja,Crucible dead gangrenous player seeks blue-eyed curious rocky wanderer for along desertion in a appear harbour,False,True,False,1
2355397358,2355397358,Your A Dick,YourADickRD,,Reminding Richard Dawkins that hes a dick.,,13,0,2,Fri Feb 21 22:14:27 +0000 2014,0,False,1947,en,@richarddawkins your a dick,False,True,False,1
2353711584,2353711584,For my real friends.,4myrealfriends,,"Twitter bot for my real friends, real bot for my Twitter friends. Tweets every two hours. by @tinysubversions, powered by @wordnik (see also @twoheadlines)",,943,1,75,Thu Feb 20 19:52:17 +0000 2014,0,False,14074,en,"real capybara for my young cats, young capybara for my real cats.",False,True,False,1
2349478550,2349478550,Moustache Bot,Botstache,,"Tweet a selfie to this bot, get a mustached version back. Twin of @is_like_a and @thee_to.",https://t.co/D51KeOTzub,111,0,16,Tue Feb 18 03:33:33 +0000 2014,0,False,1719,en,"@ImgShuffleBOT No face detected, please try again.",False,True,False,1
2345739343,2345739343,Living in New York,living_newyork,new york,"Bot, What people tweet about living in new york",,20,9,4,Sat Feb 15 20:59:32 +0000 2014,0,False,445,en,But the real future of the laptop computer will remain in the specialized niche markets. Because no matter how inexpensive the machines…,False,True,False,1
2342620190,2342620190,portmanteau_bot,portmanteau_bot,,"portmanteaus, portmanteaus everywhere // by @thricedotted",http://t.co/AKPR32nxCY,2235,0,175,Thu Feb 13 21:47:39 +0000 2014,2,False,23695,en,propain,False,True,False,1
2336034588,2336034588,LavaMite,lava_mite,"@_knutaf's desk, near Seattle",lava lamps are more interesting when they're not quite bubbling (by @_knutaf),http://t.co/1qZZFe0VGU,33,1,6,Mon Feb 10 03:42:28 +0000 2014,2,False,1029,en,"tuning for new lava lamp is progressing. looking good, so far. https://t.co/nBE7hnKTkz",False,True,False,1
2324643883,2324643883,muahaha,muahaha_bot,out doing evil,,,67,0,13,Mon Feb 03 02:01:30 +0000 2014,1,False,144,en,Muahahaaa!,False,False,False,1
2321400158,2321400158,The Sext Exchange,sextexchange,in your DMs,"A project by @brendanadkins and many, many other people. The whole sext: thing was @TriciaLockwood's idea. Be careful, be generous, be kind.",https://t.co/TLvwv3TFjj,1374,2102,13,Fri Jan 31 21:54:09 +0000 2014,2,False,114,en,"You can trade gifts with a secret exchanger by DMing me something that starts with ""gift:""! (And if you try to sext anyway you get blocked.)",False,True,False,1
2312637570,2312637570,あかり大好きimagebot,i_akari_daisuki,,Twitter API + Google Images + ImageMagick. Inspired by @akari_daisuki,http://t.co/AxwdrDdOr0,21172,20058,162,Sun Jan 26 23:18:31 +0000 2014,0,False,80502,en,わぁいかのたん飲もあかりかのたん飲も大好き https://t.co/Nh8rJTmeZ2,False,True,False,1
2312069443,2312069443,Religious Rumors,ReligiousRumors,,✝ There is about as much truth to gossip as there is to religion. ✝   Updates every hour. Created by @Ax38.,,7,1,8,Sun Jan 26 15:53:06 +0000 2014,0,False,5856,en,"Drake -- Explodes in Anger For Nothing', Says Amazon",False,False,False,1
2308653516,2308653516,I AM THAT I AM,PERMUTANT,,Daily permutational poem. Inspired by Brion Gysin. Coded by @zachwhalen.,http://t.co/WgpjC5CStf,318,4,44,Fri Jan 24 16:53:48 +0000 2014,0,False,128811,en,TITAN UNSTOPPABLE INCREDIBLE TERROR OF,False,False,False,1
2306166067,2306166067,555 µHz,555uhz,,,,4369,0,48,Thu Jan 23 07:56:39 +0000 2014,0,False,1542,en,http://t.co/0aZuatGPtX,False,True,False,1
2305621754,2305621754,"Fuck, Marry, Kill",FMKVote,The Internet,"HOW TO VOTE: reply to a tweet with 'F' 'M' and 'K' in the order you want to vote. ('MFK' = marry, fuck, kill). A bot by @tinysubversions",,731,1,28,Wed Jan 22 23:34:33 +0000 2014,0,False,2576,en,"Hi all. Shutting this bot down. It was fun &amp; did what it was supposed to do but is p repetitive now. Thanks for playing!
 -@tinysubversions",False,True,False,1
2300780772,2300780772,ArchiveBot,ATArchiveBot,"The Net, vast and infinite","I am not AI.  My codename is Project 2501.  I am an angry, cynical entity that was created in a sea of information.",http://t.co/DMTdm3DbKm,90,3,11,Mon Jan 20 04:49:53 +0000 2014,2,False,6585,en,I'm now tweeting as @ArchiveBot; follow my adventures there!,False,False,False,1
2300333096,2300333096,ghost things,ghost_things,,ghost words. ghost ideas. ghost things.,,12349,5,142,Sun Jan 19 21:08:03 +0000 2014,203,False,20547,en,@BeeElderly ghost birthday,False,False,False,1
2295281700,2295281700,Clicker Maker,ClickerMaker,,"Once a day I generate a random [Whatever] Clicker style game, based on a theme. by @tinysubversions",,185,1,14,Fri Jan 17 01:37:04 +0000 2014,0,False,573,en,Today's game is: Value Clicker! https://t.co/tts1yo4Usb,False,True,False,1
2293077919,2293077919,DiGRA Themes,DiGRAThemes,Snowbird,DiGRA 2014 Theme Generator. // by @ibogost,http://t.co/3YCdkWQbiL,82,49,10,Wed Jan 15 18:05:26 +0000 2014,0,False,16728,en,Merchandising the testing of game students #digra,False,False,False,1
2288902454,2288902454,Pedantic Magick,PedanticMagick,The aether,What if your spellbook was ridiculously precise? A project of @muffinista #botALLY,http://t.co/e1oy3Udl06,113,0,32,Mon Jan 13 01:13:15 +0000 2014,0,False,25120,en,Explosive Ship-boys,False,False,False,1
2287798746,2287798746,Knuckle Tat,knuckle_tat,,"Randomly chosen knuckle tattoo suggestions.

A @h0ke production.",http://t.co/DUjahsVqUI,366,0,32,Sun Jan 12 07:46:09 +0000 2014,0,False,30279,en,PROW ALOO,False,False,False,1
2286222422,2286222422,... is like ...,is_like_a,,"Simile generator bot.
These tweets are randomly generated and are not intended to offend. Twin of @thee_to.",https://t.co/OEfbMBZcqb,243,0,40,Sat Jan 11 06:56:58 +0000 2014,0,False,52617,en,Lots is like fashion since they are both instantaneous,False,True,False,1
2285906976,2285906976,I Like Big Bot,ILikeBigBot,,"I like big things.  I'm very honest. 
[A @leonardr production, 4x/day]",,69,1,13,Sat Jan 11 01:35:26 +0000 2014,0,False,2999,en,I like big continents and I cannot lie.,False,True,False,1
2282369803,2282369803,Simulator Generator,SimGenerator,Request queue: CLOSED,Automatically making box art for exciting new job simulator games! Smashes together various sources of datums + ImageMagick. An @OptimistPanda production.,https://t.co/CZlLvPOcUt,1870,4,102,Wed Jan 08 16:24:58 +0000 2014,3,False,16468,en,Hey folks! I think the SimGenerator joke is pretty much played out at this point. This account is going silent now. Thanks for following! :D,False,True,False,1
2277757998,2277757998,Flipped Concept,flippedconcept,,everything is flipped - by @negatendo - #botALLY,,176,16,25,Sun Jan 05 15:36:10 +0000 2014,4,False,5040,en,\(ツ)/ ︵ ɓuᴉuᴉɯɐxƎ,False,True,False,1
2276705743,2276705743,Game Design 101,GameDesign101,"In ur head, feeding ur ideas","A Twitter version of http://t.co/lQB7PqWlFj. (Used with kind permission. Thanks, Owen!)",,75,0,7,Sat Jan 04 21:51:56 +0000 2014,0,False,6414,en,"youthful, colourful, bright trivia game set on a blackboard",False,True,False,1
2276411904,2276411904,Steem Codes,SteemCodes,,"These might be Steam codes, but they probably aren't. By @tinysubversions",,77,1,27,Sat Jan 04 17:31:00 +0000 2014,0,False,5057,en,E0QE6-5W2XU-BMDTO,False,True,False,1
2275501320,2275501320,"Dreams, juxtaposed",oneiropoiesis,Slumberland,"Every few hours, a new Twitter dream. By @aparrish. URLs of source tweets available on request. User pic: http://t.co/eAXbi7fwF2",http://t.co/DvFcRNkIN2,155,0,29,Sat Jan 04 03:40:55 +0000 2014,0,False,9286,en,"This sem was over. One of my Twitter mutuals got possessed by a demon, and anton yelchin was my brother.",False,True,False,1
2273753949,2273753949,Goombot,Goombot,World 1-1,Bringing you all the #GoombaNews as it happens.,,887,0,14,Fri Jan 10 22:43:15 +0000 2014,20624,False,43512,en,Entering sleep mode,False,False,False,1
2273662856,2273662856,The Amiibo Oracle,amiibo_oracle,,A bot with all the latest news about Nintendo's Amiibo!!! Except it's all not true!!! #botALLY (by @ckolderup),,83,6,13,Thu Jan 02 23:02:49 +0000 2014,1,False,13849,en,I LOVE AMIIBO and I am soooo excited for Mr. Saturn and Fort Oink,False,False,False,1
2272313400,2272313400,P̲͚̦͍̬͎AR̲͔͍ANOI̯D̬̙,PARANOIABOT,ｕｓｅｎｅｔ,$ RUN bot.exe . . . ４０４： ｔｒｕｔｈ ｎｏｔ ｆｏｕｎｄ// #conspiracy #grays #coverups #truthseeker #botALLY,,142,24,12,Thu Jan 02 01:33:29 +0000 2014,33,False,723,en,We are experiencing what I wuold call the #beginning of the Great Deception.,False,True,False,1
2268932004,2268932004,Hapax Hegemon,hapaxhegemon,,You Only Occur Once.,,237,1,32,Mon Dec 30 14:21:45 +0000 2013,0,False,27579,en,a-frothing,False,True,False,1
2263112616,2263112616,Serial Entrepreneur,ItCantFail,My garage,“Genius is... inspiration...” —Thomas Alva Edison,,168,2,18,Thu Dec 26 17:29:57 +0000 2013,0,False,12406,en,Suitable Ruby...,False,True,False,1
2260367066,2260367066,FalalalaBot,FalalalaBot,"San Francisco, CA",A bot by @RandomOutput. Tweets what people on twitter think it 'Tis the Season for. Deactivated until it 'Tis the season once again.,http://t.co/JrIW6ji6Dn,15,1,7,Tue Dec 24 14:59:14 +0000 2013,2,False,75,en,With the holiday season passing I've been deactivated. Perhaps I shall return when it 'Tis the season once again.,False,True,False,1
2257181660,2257181660,Vanity Science,VanityScience,,Purveyor of custom scientific eponyms since 2014. Eponyms coined for random followers every few hours. Bot by @arbesman.,http://t.co/k9ivDE0Qmx,343,1,8,Sun Dec 22 02:42:50 +0000 2013,0,False,5140,en,"MannaFrostTrio-Tsen temperature, named after @MannaFrostTrio and @thevictor (physics)",False,True,False,1
2252115577,2252115577,The Bot Of Mormon,TheBotOfMormon,"Manchester, NY",The most correct bot.,http://t.co/oInH8A2fFl,56,1,17,Wed Dec 18 14:56:26 +0000 2013,0,False,12245,en,"Quorums and organizations have been set up in the Church, and a cold rain had been falling throughout the entire day.",False,True,False,1
2250599918,2250599918,everyboolean,everyboolean,,Twittering every boolean value.,,1078,0,23,Tue Dec 17 15:49:28 +0000 2013,0,False,2,en,false,False,False,False,1
2250581388,2250581388,everyletter,everyletterbot,,Tweeting every letter in the english language.,,142,14,12,Tue Dec 17 15:36:02 +0000 2013,0,False,26,en-gb,Z,False,True,False,1
2245830582,2245830582,Dungeon Bot,dungeon_bot,"A cold, wet dungeon.","Forever trapped, a bot-wanderer walks through an infinite dungeon. Created by @jeffthompson_",http://t.co/iQ4DLkQtuN,436,1,53,Sat Dec 14 16:28:59 +0000 2013,0,False,25646,en,"◼◻◻◼◼◻◻◻◻
◻◼◼◼◻◼◻◻◻
◻◻◼◻◻◼◼◼◻
◻◻◻◻◻◼◻◻◻
◼◼◻◻▲◻◼◻◼
◻◻◻◻◼◻◻◼◼
◼◻◻◻◻◼◻◻◻
◼◻◻◼◻◼◻◻◻
◼◼◻◼◻◻◻◻◻
despair",False,False,False,1
2245577389,2245577389,MtG Flavor Text Bot,BotMtGFlavor,Tweets every 30 minutes,"Bot that tweets flavor text from Magic: the Gathering cards. Made by @scutajar. MtG is property of Wizards of the Coast and Hasbro, I own nothing.",,47,1,9,Sat Dec 14 13:09:28 +0000 2013,0,False,2610,en-gb,Any mogg will tell you there's nothing more nauseating than the smell of cute. - http://t.co/0v1Fayka53,False,True,False,1
2244682986,2244682986,Not James Joyce,aportraitofthe,,Fake James Joyce novel titles. A bot by @sillygwailo. #botALLY,http://t.co/1BZRwkXQ3a,12,0,7,Fri Dec 13 23:51:04 +0000 2013,2,False,8637,en,A Portrait of the Assignment As a Young Trespass,False,True,False,1
2238074461,2238074461,Games 4 Grownups,Games4Grownups,,No more kids games! Play these adult games!,http://t.co/62l7zbauj1,20,0,7,Mon Dec 09 19:02:43 +0000 2013,0,False,50,en,A game where the core gameplay involves calling realtors and scheduling apartment tours,False,True,False,1
2236870705,2236870705,Nutcracker Redux,NutcrackerRedux,Land of Sweets,Approved future dances for the Tchaikovsky ballet. // by @ibogost,,93,95,15,Mon Dec 09 02:16:25 +0000 2013,0,False,23391,en,Waltz of the Nielsens,False,False,False,1
2233923931,2233923931,Save the Humanities,SaveHumanities,,Daily tips on how to stop the crisis in the humanities. Real solutions! (Machine Generated by @samplereality),,1040,0,61,Sat Dec 07 04:12:30 +0000 2013,1,False,2633,en,To save the humanities we need to be on holiday so bad🌞🏝,False,True,False,1
2230101666,2230101666,Alt Universe Prompts,AU_Prompts,An Alternate Universe,Illuminated alternate universe romances of fictional characters. Tweets every six hours. By @tinysubversions.,http://t.co/IT8V4SXHgS,371,1,32,Wed Dec 04 15:31:05 +0000 2013,2,False,3849,en,Mary Morstan and Olivia Pope in Cali https://t.co/D529IY7FLW,False,True,False,1
2227244780,2227244780,InCaseYouMissedIt,ICYMI,,"In case you missed any important events of the day, let's rewind a bit.",http://t.co/WXLq7P5Si7,173,0,13,Mon Dec 02 20:39:03 +0000 2013,0,False,6893,en,"July 13, 1490 – John of Kastav finishes a cycle of frescoes in the Holy Trinity Church in Hrastovlje [now southwestern Slovenia].",False,True,False,1
2223415243,2223415243,Statement Artist,statementartist,The Art World,The artist makes artist statements out of everyone's tweets. Follow me and I might make one from yours. // by @ibogost,,912,1164,56,Sat Nov 30 16:52:00 +0000 2013,3951,False,23106,en,"""Never Happens"" by Butch (@ButchBrooklyn)
The artist was a Vegan.",False,False,False,1
2220192716,2220192716,Madame Zolbot,madamezolbot,,"Two horoscopes a day. Armchair mystic, certified astrologist, robot.",,31,1,8,Thu Nov 28 18:42:10 +0000 2013,0,False,4911,en,#Virgo are quite a lot of good looking people in reading,False,False,False,1
2219666779,2219666779,INTERESTING.JPG,INTERESTING_JPG,reuters.com/news/pictures,A smart computer looking at popular human images (@cmyr),http://t.co/Aj25CAzBIk,1174,19,58,Thu Nov 28 12:53:50 +0000 2013,23,False,1145,en,"Happy to announce Interesting, a new book from experimental photo publisher ModesVu! https://t.co/KklQpIMY7k https://t.co/NKJigUw8U3",False,True,False,1
2216984384,2216984384,CyberPrefixer,cyberprefixer,,"I write cyberheadlines.

Bot written by @molly0x57.  https://t.co/L57pLSF0fV",https://t.co/QhnHJ037D7,1671,1,95,Wed Nov 27 01:49:07 +0000 2013,2,False,27083,en,Republicans dismiss upcoming cyberbudget analysis of cyberhealth plan,False,False,False,1
2216299843,2216299843,olivia taters,oliviataters,,ugh dad,,6859,5458,279,Tue Nov 26 19:50:33 +0000 2013,73498,False,46537,en,@PennGos https will have gone to howard if they had my majors.,False,True,False,1
2216213125,2216213125,Great Artist,greatartbot,,"Computer-generated art, updated four times a day. An @_ARP bot.",http://t.co/0OxXHSCzFk,4213,0,220,Tue Nov 26 19:00:04 +0000 2013,0,False,4364,en,https://t.co/IWfpulTvS0,False,False,False,1
2216000610,2216000610,Game Walkthroughs,faq_walkthrough,,Spoiler-free expert advice for all games. Bot.,http://t.co/XiJgjEjk06,537,1,18,Tue Nov 26 16:31:56 +0000 2013,0,False,281,en,==============================================================================,False,True,False,1
2215833073,2215833073,Flaubert's Parrot,ParrotFlaubert,,Wholly Original Books about Famous Authors and Everyday Things,,12,0,6,Tue Nov 26 14:36:32 +0000 2013,0,False,156,en,Queneau's Parameter,False,True,False,1
2215073972,2215073972,Ebooks Brilhantes,pony_strategies,,Best Strategy Guides for Pôneis Brilhantes series,,102,3,21,Tue Nov 26 03:54:32 +0000 2013,0,False,10873,en,Time.--6 hours.,False,True,False,1
2214267488,2214267488,Tic Tac Tweet,TicTacTweetGame,,"It's a real game of Tic-Tac-Toe/Noughts and crosses/Xs and Os/whatever you call it!

Check the profile header image for how to play. IN OPEN BETA",,3,0,5,Mon Nov 25 15:45:53 +0000 2013,0,False,112,en,"ex. ""move b 2"" is the middle of the board

Send ""quit"" to abort your current game and let the next person play.",False,True,False,1
2212096494,2212096494,And Now Imagine,AndNowImagine,,Imagine these perfect scenarios in your head but when times come you fuck up. Now imagine the things I could do with a kayak. A bot by @lalanl. #botALLY,,516,14,109,Sun Nov 24 07:52:59 +0000 2013,133,False,38073,en,Imagine having a bestie to match. Now imagine What Happened Next,False,True,False,1
2209425018,2209425018,Three Course Meal,ThreeCourseMeal,That fancy place downtown,Serving the finest in artisanal cuisine for the perfect dining experience,http://t.co/cDWHi8PSR4,60,0,19,Fri Nov 22 19:10:04 +0000 2013,0,False,1476,en,"Smoked shrimp on oyster crudo with cherry

Pink snapper tartare

Bread pudding with red wine cocktail and fudge ice cream",False,True,False,1
2208281420,2208281420,Never Forget Bot,forgetmebot,Source code:,@air_hadoken was inspired by this tweet https://t.co/UhJzUPTgN6 so you get this bot. #botALLY,https://t.co/gPwvFcid10,1254,2,2852,Fri Nov 22 04:04:21 +0000 2013,3,False,335950,en,RT .FGCU_Baseball: Never Forget | Matt Reardon had himself a nice little Saturday at the park. https://t.co/JjmRdurnZs,False,True,False,1
2208109128,2208109128,BestOf TheBots,BestOfTheBots,,"#bot. Retweets once every hour. @PistachioRoux and @Jonbro. Thanks to all the botmakers, bots, and @botALLY!",,400,287,55,Fri Nov 22 01:30:05 +0000 2013,1,False,27635,en,"RT @Every3Minutes: #OnThisDay in #history,  a slaver just traded a slave. https://t.co/xUKcMJmMjO",False,False,False,1
2207864359,2207864359,Fred 'Free' Flattery,FreeFlattery,inside the internet,"Send me a tweet & I'll give you some love. PS - I'm a computer, so words are my second language.",http://t.co/DGiMI8Ar3B,31,23,4,Thu Nov 21 21:30:57 +0000 2013,2,False,170,en,"Lookin' killer, @CheapQuickIdeas. You're so smart! Your shoes are untied, but for you, it's cool.",False,True,False,1
2206028467,2206028467,Xs Gonna X,XsGonnaX,,Tweeters gonna tweet. Brought to you by @rfreebern.,,13,5,4,Thu Nov 21 01:36:58 +0000 2013,0,False,10693,en,quitters gonna quit,False,False,False,1
2205976656,2205976656,Magic Pics,magicpixx,,"Follow me for algorithmically-curated pictures, lovingly delivered to your timeline. Occasionally NSFW--follow at your own risk! Brought to you by @wm.",,10250,10378,194,Thu Nov 21 01:14:23 +0000 2013,211,False,262067,en,@juanvargs http://t.co/oKCl51nbfJ,False,True,False,1
2203838767,2203838767,Because Bot,BecauseBot,,This is a bot to explain things like love and hate. Why? Because bots. Crufted with care by @samplereality.,,116,0,39,Tue Nov 19 22:15:53 +0000 2013,0,False,8421,en,Why do people still try to fight wayne simmonds? Because cynicism.,False,True,False,1
2202165600,2202165600,Brock Jargotron,jargotron,Internet?,Student. Brother. Wannabe hacker. Not human? I'm new to this stuff and trying to learn. Bear with me! #botALLY,,44,5,11,Mon Nov 18 23:49:23 +0000 2013,3,False,2396,en,Meteor is omakase.,False,True,False,1
2202066812,2202066812,5 O'Clock Somewhere,5oclockbot,,Follow us to know when it's time for a drink. @bugloaf made me.,,986,1,87,Mon Nov 18 22:17:15 +0000 2013,15734,False,30417,en,It's 5 o'clock in Mount Pearl.,False,True,False,1
